primary_key,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Month,Revenue
519,2,2,3,14,Returning_Visitor,False,Mar,False
520,2,2,1,3,Returning_Visitor,True,Mar,False
521,3,2,1,10,Returning_Visitor,False,Mar,False
522,2,2,1,3,Returning_Visitor,False,Mar,False
523,3,2,2,3,Returning_Visitor,True,Mar,False
524,3,2,1,3,Returning_Visitor,True,Mar,False
525,2,4,3,1,Returning_Visitor,False,Mar,False
526,1,1,8,10,Returning_Visitor,False,Mar,False
527,3,2,5,1,Returning_Visitor,True,Mar,False
528,3,2,6,1,Returning_Visitor,False,Mar,False
529,2,2,4,2,Returning_Visitor,False,Mar,False
530,3,2,3,1,Returning_Visitor,False,Mar,False
531,2,2,1,2,Returning_Visitor,False,Mar,False
532,3,7,3,3,Returning_Visitor,False,Mar,False
533,3,2,7,1,Returning_Visitor,False,Mar,False
534,2,2,2,3,Returning_Visitor,True,Mar,False
535,3,2,7,3,Returning_Visitor,True,Mar,False
536,2,4,3,1,Returning_Visitor,False,Mar,False
537,2,2,1,2,Returning_Visitor,False,Mar,False
538,2,5,2,10,Returning_Visitor,False,Mar,False
539,1,1,1,10,Returning_Visitor,False,Mar,False
540,2,2,3,1,Returning_Visitor,False,Mar,False
541,3,2,3,1,Returning_Visitor,False,Mar,False
542,2,6,7,1,Returning_Visitor,False,Mar,False
543,1,1,7,2,New_Visitor,False,Mar,False
544,2,7,1,3,Returning_Visitor,True,Mar,False
545,2,2,1,2,Returning_Visitor,False,Mar,False
546,2,2,7,2,New_Visitor,True,Mar,False
547,2,4,1,1,Returning_Visitor,True,Mar,False
548,2,2,3,8,New_Visitor,False,Mar,False
549,1,1,1,2,New_Visitor,False,Mar,False
550,4,1,1,1,Returning_Visitor,False,Mar,False
551,3,2,1,1,Returning_Visitor,False,Mar,False
552,2,10,4,3,Returning_Visitor,False,Mar,False
553,2,2,1,1,Returning_Visitor,False,Mar,False
554,1,1,3,1,Returning_Visitor,False,Mar,False
555,2,2,1,1,Returning_Visitor,False,Mar,False
556,4,2,1,2,Returning_Visitor,False,Mar,False
557,2,2,7,8,New_Visitor,False,Mar,False
558,2,2,4,3,Returning_Visitor,True,Mar,False
559,4,1,1,3,Returning_Visitor,False,Mar,False
560,4,2,1,3,Returning_Visitor,False,Mar,False
561,3,2,8,2,Returning_Visitor,False,Mar,False
562,2,2,1,8,Returning_Visitor,False,Mar,False
563,2,2,7,1,Returning_Visitor,False,Mar,False
564,2,2,7,10,Returning_Visitor,False,Mar,False
565,2,2,3,1,Returning_Visitor,False,Mar,False
566,4,1,2,3,Returning_Visitor,True,Mar,False
567,2,5,2,2,Returning_Visitor,True,Mar,False
568,2,2,1,2,Returning_Visitor,False,Mar,False
569,2,2,1,13,Returning_Visitor,False,Mar,False
570,2,4,1,1,Returning_Visitor,True,Mar,False
571,3,2,3,10,Returning_Visitor,True,Mar,False
572,4,1,4,1,Returning_Visitor,False,Mar,False
573,2,2,1,1,Returning_Visitor,False,Mar,False
574,2,2,1,3,Returning_Visitor,True,Mar,False
575,2,4,1,1,Returning_Visitor,False,Mar,False
576,2,4,1,1,Returning_Visitor,True,Mar,False
577,2,5,1,1,Returning_Visitor,False,Mar,False
578,3,2,6,1,Returning_Visitor,True,Mar,False
579,2,2,6,1,Returning_Visitor,True,Mar,False
580,2,2,1,2,New_Visitor,False,Mar,False
581,2,7,7,6,Returning_Visitor,False,Mar,False
582,1,1,1,3,Returning_Visitor,True,Mar,False
583,2,2,4,8,New_Visitor,False,Mar,False
584,4,1,3,2,Returning_Visitor,False,Mar,False
585,1,1,3,2,Returning_Visitor,False,Mar,False
586,3,2,1,10,Returning_Visitor,False,Mar,False
587,1,2,1,10,Returning_Visitor,False,Mar,False
588,2,2,1,10,Returning_Visitor,False,Mar,True
589,2,2,1,1,Returning_Visitor,False,Mar,False
590,2,2,1,1,Returning_Visitor,False,Mar,False
591,2,6,9,6,Returning_Visitor,False,Mar,False
592,1,1,3,3,Returning_Visitor,False,Mar,False
593,2,5,2,1,Returning_Visitor,False,Mar,False
594,1,1,9,8,New_Visitor,False,Mar,False
595,3,2,1,1,Returning_Visitor,False,Mar,False
596,3,2,8,2,Returning_Visitor,False,Mar,False
597,2,2,3,1,Returning_Visitor,False,Mar,False
598,2,6,6,1,Returning_Visitor,False,Mar,False
599,2,2,2,1,Returning_Visitor,False,Mar,False
600,2,2,4,1,Returning_Visitor,False,Mar,False
601,2,4,6,3,Returning_Visitor,True,Mar,False
602,2,2,2,2,Returning_Visitor,False,Mar,True
603,4,1,3,1,Returning_Visitor,False,Mar,False
604,2,2,3,7,Returning_Visitor,True,Mar,True
605,2,2,7,1,Returning_Visitor,False,Mar,False
606,2,2,1,1,Returning_Visitor,False,Mar,False
607,1,1,1,2,Returning_Visitor,True,Mar,False
608,2,2,1,10,Returning_Visitor,False,Mar,False
609,1,2,1,2,Returning_Visitor,True,Mar,False
610,2,4,2,8,New_Visitor,False,Mar,True
611,2,2,2,2,Returning_Visitor,True,Mar,True
612,2,2,2,2,Returning_Visitor,False,Mar,False
613,2,2,3,1,Returning_Visitor,False,Mar,True
614,4,1,3,2,Returning_Visitor,False,Mar,False
615,3,2,1,2,Returning_Visitor,True,Mar,True
616,2,2,1,13,Returning_Visitor,False,Mar,False
617,1,1,3,2,Returning_Visitor,False,Mar,False
618,1,1,4,2,Returning_Visitor,False,Mar,False
619,1,1,1,3,Returning_Visitor,False,Mar,False
620,2,2,3,2,Returning_Visitor,False,Mar,False
621,2,2,1,3,Returning_Visitor,False,Mar,False
622,1,1,1,2,Returning_Visitor,False,Mar,True
623,2,5,7,1,Returning_Visitor,False,Mar,False
624,2,2,1,3,Returning_Visitor,False,Mar,False
625,2,2,7,2,Returning_Visitor,False,Mar,False
626,3,2,4,2,Returning_Visitor,True,Mar,False
627,3,2,5,1,Returning_Visitor,False,Mar,False
628,2,2,1,3,New_Visitor,False,Mar,False
629,2,2,1,2,Returning_Visitor,False,Mar,False
630,2,2,6,1,Returning_Visitor,False,Mar,False
631,2,2,3,2,Returning_Visitor,False,Mar,False
632,2,2,4,2,Returning_Visitor,False,Mar,False
633,2,2,6,1,Returning_Visitor,False,Mar,False
634,2,4,3,2,Returning_Visitor,True,Mar,True
635,3,2,6,3,Returning_Visitor,False,Mar,False
636,1,1,8,3,Returning_Visitor,False,Mar,False
637,3,2,3,3,Returning_Visitor,False,Mar,False
638,2,2,3,2,Returning_Visitor,False,Mar,True
639,3,2,3,3,Returning_Visitor,False,Mar,False
640,2,2,5,2,Returning_Visitor,False,Mar,False
641,3,2,3,1,Returning_Visitor,True,Mar,False
642,1,1,3,2,Returning_Visitor,False,Mar,True
643,2,2,8,2,Returning_Visitor,False,Mar,False
644,2,2,3,1,Returning_Visitor,False,Mar,False
645,2,2,7,1,Returning_Visitor,False,Mar,False
646,2,2,2,1,Returning_Visitor,False,Mar,False
647,3,2,4,8,Returning_Visitor,False,Mar,False
648,2,2,1,2,Returning_Visitor,True,Mar,True
649,2,2,1,2,New_Visitor,False,Mar,False
650,2,2,1,1,Returning_Visitor,False,Mar,False
651,2,2,1,13,Returning_Visitor,True,Mar,False
652,3,2,1,1,Returning_Visitor,False,Mar,False
653,2,2,2,2,New_Visitor,False,Mar,True
654,2,2,2,2,Returning_Visitor,True,Mar,False
655,2,2,4,1,Returning_Visitor,False,Mar,False
656,1,8,3,2,Returning_Visitor,False,Mar,False
657,2,2,3,1,Returning_Visitor,False,Mar,False
658,2,2,8,1,Returning_Visitor,False,Mar,False
659,2,5,9,1,Returning_Visitor,False,Mar,False
660,2,5,1,1,Returning_Visitor,False,Mar,False
661,2,2,3,3,Returning_Visitor,True,Mar,False
662,2,2,4,1,Returning_Visitor,False,Mar,False
663,3,2,1,8,New_Visitor,True,Mar,False
664,1,1,8,3,Returning_Visitor,False,Mar,False
665,3,2,3,1,Returning_Visitor,True,Mar,False
666,2,2,8,2,Returning_Visitor,False,Mar,True
667,3,2,1,3,Returning_Visitor,False,Mar,False
668,2,4,9,10,Returning_Visitor,False,Mar,False
669,1,1,9,3,New_Visitor,True,Mar,False
670,2,2,1,3,Returning_Visitor,False,Mar,False
671,2,4,6,2,Returning_Visitor,False,Mar,False
672,3,2,1,1,Returning_Visitor,False,Mar,False
673,2,2,1,1,Returning_Visitor,False,Mar,False
674,1,1,1,6,Returning_Visitor,True,Mar,False
675,3,2,8,2,Returning_Visitor,False,Mar,False
676,4,1,1,3,Returning_Visitor,False,Mar,False
677,2,2,1,1,Returning_Visitor,False,Mar,False
678,3,2,3,9,Returning_Visitor,True,Mar,False
679,2,2,1,2,New_Visitor,True,Mar,False
680,2,2,6,1,Returning_Visitor,False,Mar,False
681,2,2,1,1,Returning_Visitor,False,Mar,False
682,2,2,8,2,Returning_Visitor,False,Mar,False
683,2,4,3,1,Returning_Visitor,True,Mar,True
684,2,2,1,1,Returning_Visitor,False,Mar,False
685,1,1,8,3,Returning_Visitor,False,Mar,False
686,3,2,1,3,Returning_Visitor,True,Mar,False
687,2,4,3,2,Returning_Visitor,False,Mar,False
688,1,1,3,15,Returning_Visitor,True,Mar,False
689,2,2,4,10,Returning_Visitor,False,Mar,False
690,2,2,2,2,Returning_Visitor,False,Mar,False
691,2,4,3,3,Returning_Visitor,False,Mar,False
692,3,2,2,3,Returning_Visitor,False,Mar,False
693,3,2,1,8,Returning_Visitor,True,Mar,False
694,2,5,1,3,Returning_Visitor,False,Mar,False
695,2,4,4,1,Returning_Visitor,False,Mar,True
696,2,2,3,3,Returning_Visitor,True,Mar,True
697,3,2,1,2,Returning_Visitor,True,Mar,False
698,2,4,3,8,Returning_Visitor,True,Mar,True
699,3,2,4,1,Returning_Visitor,False,Mar,False
700,3,2,1,8,New_Visitor,True,Mar,False
701,3,2,1,10,Returning_Visitor,False,Mar,False
702,4,2,8,1,Returning_Visitor,False,Mar,False
703,1,1,2,10,Returning_Visitor,False,Mar,True
704,1,1,3,1,Returning_Visitor,False,Mar,False
705,2,2,2,2,Returning_Visitor,False,Mar,True
706,3,2,2,3,Returning_Visitor,False,Mar,False
707,3,2,8,3,Returning_Visitor,True,Mar,False
708,2,4,1,2,Returning_Visitor,False,Mar,False
709,1,1,2,2,New_Visitor,False,Mar,False
710,2,2,1,10,Returning_Visitor,False,Mar,False
711,1,1,3,2,Returning_Visitor,False,Mar,False
712,3,2,3,10,Returning_Visitor,False,Mar,False
713,2,2,4,2,Returning_Visitor,False,Mar,False
714,1,1,1,1,Returning_Visitor,False,Mar,False
715,2,5,1,10,Returning_Visitor,False,Mar,False
716,1,1,3,1,Returning_Visitor,False,Mar,False
717,2,2,4,1,Returning_Visitor,False,Mar,False
718,2,2,3,2,Returning_Visitor,False,Mar,False
719,3,2,2,1,Returning_Visitor,False,Mar,False
720,2,2,8,6,New_Visitor,False,Mar,False
721,1,1,3,3,Returning_Visitor,False,Mar,False
722,2,2,1,2,Returning_Visitor,False,Mar,False
723,1,1,2,1,Returning_Visitor,True,Mar,True
724,4,1,9,3,Returning_Visitor,True,Mar,False
725,1,1,2,1,Returning_Visitor,False,Mar,False
726,2,2,7,1,Returning_Visitor,False,Mar,False
727,4,1,1,10,Returning_Visitor,False,Mar,False
728,2,4,1,3,Returning_Visitor,False,Mar,False
729,1,1,6,1,Returning_Visitor,True,Mar,False
730,3,2,1,3,Returning_Visitor,False,Mar,False
731,2,2,2,13,Returning_Visitor,True,Mar,False
732,1,1,7,3,Returning_Visitor,False,Mar,False
733,1,1,1,3,Returning_Visitor,True,Mar,False
734,1,2,2,2,Returning_Visitor,False,Mar,False
735,1,1,3,1,Returning_Visitor,True,Mar,False
736,3,3,2,10,Returning_Visitor,False,Mar,True
737,4,1,3,3,Returning_Visitor,False,Mar,False
738,1,1,3,2,Returning_Visitor,False,Mar,False
739,3,2,1,8,New_Visitor,False,Mar,False
740,3,2,1,9,Returning_Visitor,True,Mar,False
741,2,2,4,1,Returning_Visitor,False,Mar,False
742,2,2,4,1,Returning_Visitor,True,Mar,False
743,2,2,2,13,Returning_Visitor,False,Mar,False
744,1,8,2,1,Returning_Visitor,False,Mar,False
745,2,4,7,2,Returning_Visitor,False,Mar,False
746,2,2,3,2,Returning_Visitor,False,Mar,False
747,2,2,1,1,Returning_Visitor,False,Mar,False
748,2,2,1,3,Returning_Visitor,False,Mar,False
749,2,4,4,8,Returning_Visitor,False,Mar,False
750,2,2,4,1,Returning_Visitor,False,Mar,False
751,2,4,7,3,Returning_Visitor,True,Mar,True
752,2,2,3,1,Returning_Visitor,False,Mar,False
753,2,2,1,2,Returning_Visitor,False,Mar,True
754,1,1,3,2,Returning_Visitor,True,Mar,False
755,1,1,2,2,New_Visitor,True,Mar,False
756,1,1,1,3,New_Visitor,False,Mar,False
757,2,7,3,2,Returning_Visitor,False,Mar,False
758,3,2,6,1,Returning_Visitor,False,Mar,False
759,2,2,1,2,New_Visitor,False,Mar,True
760,2,2,2,2,Returning_Visitor,False,Mar,False
761,1,1,1,2,Returning_Visitor,False,Mar,True
762,2,6,1,1,Returning_Visitor,False,Mar,False
763,3,2,3,3,Returning_Visitor,False,Mar,False
764,1,1,1,3,Returning_Visitor,False,Mar,False
765,2,6,1,1,Returning_Visitor,False,Mar,False
766,3,3,4,3,Returning_Visitor,True,Mar,False
767,2,4,1,3,Returning_Visitor,False,Mar,False
768,2,2,3,1,Returning_Visitor,False,Mar,False
769,2,2,1,2,Returning_Visitor,False,Mar,False
770,1,2,3,2,Returning_Visitor,False,Mar,False
771,2,2,1,6,Returning_Visitor,True,Mar,False
772,1,1,1,3,Returning_Visitor,True,Mar,False
773,2,2,3,2,Returning_Visitor,False,Mar,True
774,2,10,4,3,New_Visitor,True,Mar,False
775,2,2,4,1,Returning_Visitor,False,Mar,False
776,3,2,1,3,Returning_Visitor,False,Mar,False
777,3,2,1,3,Returning_Visitor,False,Mar,False
778,3,2,8,13,Returning_Visitor,True,Mar,False
779,4,2,3,1,Returning_Visitor,True,Mar,False
780,4,1,1,2,Returning_Visitor,False,Mar,True
781,2,2,6,1,Returning_Visitor,False,Mar,False
782,1,1,1,9,New_Visitor,True,Mar,False
783,2,2,1,2,New_Visitor,False,Mar,False
784,2,2,4,10,Returning_Visitor,False,Mar,True
785,1,1,1,2,Returning_Visitor,False,Mar,False
786,2,7,2,3,Returning_Visitor,False,Mar,False
787,2,2,1,2,Returning_Visitor,False,Mar,False
788,2,2,4,2,Returning_Visitor,True,Mar,False
789,1,1,3,2,Returning_Visitor,True,Mar,False
790,2,2,1,1,Returning_Visitor,False,Mar,False
791,2,5,3,3,Returning_Visitor,False,Mar,False
792,1,8,1,1,Returning_Visitor,False,Mar,False
793,3,2,3,9,Returning_Visitor,True,Mar,False
794,3,2,8,8,New_Visitor,False,Mar,False
795,1,1,3,3,Returning_Visitor,False,Mar,False
796,2,6,4,1,Returning_Visitor,True,Mar,False
797,2,2,1,10,Returning_Visitor,False,Mar,False
798,1,1,6,3,Returning_Visitor,False,Mar,False
799,1,8,4,11,Returning_Visitor,False,Mar,False
800,2,4,3,8,New_Visitor,False,Mar,False
801,1,2,1,8,New_Visitor,False,Mar,False
802,2,2,3,8,New_Visitor,False,Mar,False
803,1,1,4,9,Returning_Visitor,True,Mar,True
804,1,1,3,1,Returning_Visitor,False,Mar,False
805,2,2,1,3,Returning_Visitor,False,Mar,False
806,3,2,6,3,Returning_Visitor,False,Mar,False
807,2,4,3,2,Returning_Visitor,False,Mar,False
808,3,2,1,3,Returning_Visitor,False,Mar,False
809,1,1,4,2,New_Visitor,True,Mar,False
810,2,6,2,2,New_Visitor,False,Mar,False
811,1,1,2,2,Returning_Visitor,True,Mar,True
812,2,2,3,3,Returning_Visitor,True,Mar,False
813,3,2,7,1,Returning_Visitor,True,Mar,False
814,2,2,1,1,Returning_Visitor,False,Mar,True
815,4,5,1,1,Returning_Visitor,False,Mar,False
816,2,2,7,2,New_Visitor,False,Mar,False
817,3,2,8,2,New_Visitor,True,Mar,False
818,1,1,3,11,Returning_Visitor,False,Mar,False
819,3,2,3,1,Returning_Visitor,False,Mar,False
820,2,6,1,3,Returning_Visitor,False,Mar,False
821,2,2,8,1,Returning_Visitor,False,Mar,False
822,3,2,2,1,Returning_Visitor,False,Mar,False
823,1,1,3,1,Returning_Visitor,False,Mar,False
824,2,2,1,1,Returning_Visitor,False,Mar,False
825,2,5,3,3,Returning_Visitor,False,Mar,False
826,2,2,1,1,Returning_Visitor,False,Mar,False
827,2,5,1,3,Returning_Visitor,False,Mar,False
828,2,2,1,3,Returning_Visitor,False,Mar,False
829,3,2,3,1,Returning_Visitor,True,Mar,False
830,4,1,3,2,Returning_Visitor,True,Mar,False
831,2,2,1,6,Returning_Visitor,False,Mar,False
832,1,2,1,1,Returning_Visitor,False,Mar,False
833,3,2,4,3,Returning_Visitor,False,Mar,False
834,2,2,1,2,New_Visitor,True,Mar,False
835,3,3,2,8,Returning_Visitor,True,Mar,False
836,3,2,6,11,New_Visitor,True,Mar,False
837,1,1,3,2,Returning_Visitor,True,Mar,False
838,2,2,2,2,Returning_Visitor,False,Mar,True
839,3,2,7,3,Returning_Visitor,True,Mar,False
840,1,1,1,10,Returning_Visitor,False,Mar,False
841,1,1,3,9,Returning_Visitor,True,Mar,False
842,2,2,7,2,Returning_Visitor,False,Mar,False
843,2,2,2,2,Returning_Visitor,True,Mar,False
844,4,2,1,1,Returning_Visitor,False,Mar,False
845,2,2,1,1,Returning_Visitor,False,Mar,False
846,1,4,1,8,New_Visitor,False,Mar,True
847,1,1,3,2,Returning_Visitor,False,Mar,False
848,3,2,1,13,Returning_Visitor,True,Mar,False
849,2,2,3,2,Returning_Visitor,False,Mar,False
850,1,1,1,3,Returning_Visitor,False,Mar,False
851,2,2,6,1,Returning_Visitor,False,Mar,False
852,3,2,4,2,Returning_Visitor,False,Mar,False
853,1,1,2,1,Returning_Visitor,True,Mar,False
854,2,2,1,2,Returning_Visitor,False,Mar,True
855,2,2,1,2,New_Visitor,False,Mar,False
856,3,2,4,2,Returning_Visitor,False,Mar,False
857,4,1,3,1,Returning_Visitor,False,Mar,False
858,3,2,4,2,Returning_Visitor,True,Mar,False
859,1,2,1,8,New_Visitor,False,Mar,True
860,2,2,1,8,Returning_Visitor,True,Mar,False
861,1,1,1,2,New_Visitor,False,Mar,False
862,3,2,1,1,Returning_Visitor,False,Mar,False
863,1,1,1,10,Returning_Visitor,False,Mar,False
864,2,2,6,10,New_Visitor,True,Mar,True
865,3,2,1,1,Returning_Visitor,False,Mar,False
866,2,2,1,2,Returning_Visitor,False,Mar,False
867,2,2,9,3,New_Visitor,True,Mar,False
868,1,1,6,10,Returning_Visitor,False,Mar,False
869,2,2,8,3,Returning_Visitor,False,Mar,False
870,2,2,3,2,New_Visitor,False,Mar,False
871,2,4,1,1,Returning_Visitor,True,Mar,False
872,2,2,3,10,Returning_Visitor,False,Mar,False
873,3,2,3,1,Returning_Visitor,False,Mar,False
874,3,2,2,2,Returning_Visitor,True,Mar,False
875,3,2,4,2,Returning_Visitor,True,Mar,False
876,4,1,1,1,Returning_Visitor,False,Mar,False
877,2,2,3,13,Returning_Visitor,True,Mar,False
878,2,2,1,1,Returning_Visitor,False,Mar,False
879,2,4,1,8,New_Visitor,True,Mar,True
880,2,2,3,1,Returning_Visitor,False,Mar,False
881,2,2,4,1,Returning_Visitor,False,Mar,False
882,2,2,1,1,Returning_Visitor,False,Mar,False
883,2,2,1,3,Returning_Visitor,False,Mar,False
884,7,1,1,2,New_Visitor,True,Mar,False
885,2,2,6,2,Returning_Visitor,False,Mar,False
886,3,2,7,1,Returning_Visitor,False,Mar,False
887,2,2,4,1,Returning_Visitor,False,Mar,False
888,3,2,1,2,New_Visitor,True,Mar,False
889,2,2,1,1,Returning_Visitor,False,Mar,False
890,1,1,2,1,Returning_Visitor,False,Mar,False
891,2,2,1,2,Returning_Visitor,False,Mar,False
892,2,2,6,1,Returning_Visitor,False,Mar,False
893,2,2,1,1,Returning_Visitor,False,Mar,False
894,1,2,6,1,Returning_Visitor,False,Mar,False
895,2,4,3,2,Returning_Visitor,True,Mar,False
896,3,2,2,1,Returning_Visitor,False,Mar,False
897,1,1,7,3,Returning_Visitor,True,Mar,True
898,3,2,3,11,Returning_Visitor,False,Mar,False
899,2,2,2,1,Returning_Visitor,False,Mar,False
900,2,2,6,1,Returning_Visitor,False,Mar,False
901,1,2,2,1,Returning_Visitor,False,Mar,False
902,2,2,1,1,Returning_Visitor,False,Mar,False
903,4,1,1,3,Returning_Visitor,False,Mar,False
904,1,1,1,2,New_Visitor,True,Mar,True
905,2,2,5,8,New_Visitor,False,Mar,False
906,1,2,1,1,Returning_Visitor,True,Mar,True
907,2,2,1,2,Returning_Visitor,False,Mar,False
908,3,2,1,9,Returning_Visitor,True,Mar,False
909,2,5,8,3,Returning_Visitor,True,Mar,False
910,2,4,1,10,Returning_Visitor,False,Mar,False
911,3,2,8,8,New_Visitor,False,Mar,False
912,3,2,7,1,Returning_Visitor,True,Mar,False
913,2,4,1,1,Returning_Visitor,False,Mar,False
914,2,2,1,2,Returning_Visitor,False,Mar,False
915,1,1,2,2,Returning_Visitor,True,Mar,False
916,1,1,6,2,Returning_Visitor,True,Mar,False
917,2,2,3,1,Returning_Visitor,False,Mar,False
918,2,2,4,6,Returning_Visitor,True,Mar,False
919,1,1,1,2,Returning_Visitor,False,Mar,False
920,1,2,4,2,Returning_Visitor,False,Mar,False
921,2,4,2,1,Returning_Visitor,False,Mar,False
922,1,2,3,10,Returning_Visitor,False,Mar,False
923,3,2,2,1,Returning_Visitor,False,Mar,False
924,1,1,1,2,New_Visitor,True,Mar,False
925,2,2,3,2,Returning_Visitor,False,Mar,False
926,2,2,9,1,Returning_Visitor,False,Mar,False
927,1,1,1,3,Returning_Visitor,False,Mar,False
928,2,2,7,2,Returning_Visitor,False,Mar,False
929,1,1,1,3,Returning_Visitor,False,Mar,False
930,2,2,7,10,Returning_Visitor,False,Mar,False
931,2,2,1,10,Returning_Visitor,False,Mar,False
932,2,2,1,1,Returning_Visitor,False,Mar,False
933,2,2,2,2,New_Visitor,False,Mar,False
934,2,2,1,10,Returning_Visitor,False,Mar,False
935,1,1,4,2,New_Visitor,False,Mar,False
936,1,2,1,2,Returning_Visitor,True,Mar,False
937,1,1,1,3,Returning_Visitor,False,Mar,False
938,2,2,1,8,New_Visitor,False,Mar,False
939,2,2,7,3,Returning_Visitor,False,Mar,False
940,2,6,4,10,Returning_Visitor,False,Mar,True
941,4,2,1,2,Returning_Visitor,False,Mar,False
942,3,2,4,2,Returning_Visitor,False,Mar,False
943,1,1,7,2,Returning_Visitor,True,Mar,False
944,2,2,6,1,Returning_Visitor,False,Mar,False
945,2,2,3,1,New_Visitor,False,Mar,False
946,3,2,3,9,Returning_Visitor,True,Mar,False
947,3,2,4,2,New_Visitor,False,Mar,False
948,2,2,1,1,Returning_Visitor,False,Mar,False
949,2,6,2,3,Returning_Visitor,False,Mar,False
950,4,1,1,8,New_Visitor,True,Mar,False
951,2,2,1,1,Returning_Visitor,False,Mar,False
952,3,2,3,1,Returning_Visitor,False,Mar,False
953,2,2,3,1,Returning_Visitor,False,Mar,False
954,2,2,2,10,Returning_Visitor,False,Mar,False
955,1,1,4,10,Returning_Visitor,False,Mar,True
956,3,2,6,2,Returning_Visitor,False,Mar,False
957,3,2,3,3,Returning_Visitor,False,Mar,False
958,1,1,1,1,Returning_Visitor,True,Mar,False
959,2,2,2,3,Returning_Visitor,False,Mar,False
960,4,2,2,10,Returning_Visitor,False,Mar,False
961,2,2,7,3,Returning_Visitor,True,Mar,False
962,3,2,1,3,New_Visitor,False,Mar,False
963,3,2,1,2,Returning_Visitor,True,Mar,False
964,2,2,4,3,Returning_Visitor,False,Mar,False
965,3,2,1,2,Returning_Visitor,False,Mar,False
966,1,1,2,1,Returning_Visitor,False,Mar,False
967,3,2,7,1,Returning_Visitor,False,Mar,False
968,3,2,1,1,Returning_Visitor,True,Mar,False
969,1,1,1,1,Returning_Visitor,True,Mar,False
970,1,1,1,2,Returning_Visitor,False,Mar,False
971,1,1,1,9,New_Visitor,False,Mar,False
972,3,2,1,2,Returning_Visitor,False,Mar,False
973,1,1,7,2,Returning_Visitor,False,Mar,False
974,2,5,5,1,Returning_Visitor,False,Mar,False
975,2,2,1,1,Returning_Visitor,False,Mar,False
976,1,1,1,2,Returning_Visitor,False,Mar,False
977,2,2,9,2,Returning_Visitor,True,Mar,False
978,2,2,1,2,Returning_Visitor,False,Mar,False
979,3,2,3,1,Returning_Visitor,False,Mar,False
980,2,2,3,8,Returning_Visitor,False,Mar,True
981,1,1,4,2,Returning_Visitor,False,Mar,False
982,1,1,1,1,Returning_Visitor,False,Mar,False
983,1,1,2,2,Returning_Visitor,False,Mar,False
984,2,2,3,1,Returning_Visitor,False,Mar,True
985,3,2,2,3,New_Visitor,True,Mar,False
986,2,5,1,3,Returning_Visitor,False,Mar,False
987,2,2,2,3,New_Visitor,True,Mar,False
988,1,1,3,1,Returning_Visitor,True,Mar,False
989,3,2,7,6,Returning_Visitor,False,Mar,False
990,2,2,1,1,Returning_Visitor,False,Mar,False
991,2,2,2,2,Returning_Visitor,True,Mar,False
992,2,4,4,2,Returning_Visitor,True,Mar,False
993,3,2,2,3,Returning_Visitor,False,Mar,False
994,1,1,4,9,Returning_Visitor,True,Mar,False
995,1,1,1,2,Returning_Visitor,False,Mar,False
996,3,2,1,3,Returning_Visitor,False,Mar,False
997,2,2,1,1,Returning_Visitor,False,Mar,False
